index,field_key,dataset_name,physical_meaning,source_device_interface,unit,measured_or_commanded,urdf_joint_name,sign,zero_offset,formula,coupling_or_mimic,evidence,verified
91,observation.state,hand_tactile_sensor_0.raw_force_5.fx,tactile sensor 0 raw distributed force raw_idx 5 fx,xhand SDK sensor_data[0].raw_force[5].fx,,"measured sensor value, unless fallback",,,,state[91]=sensor_data[0].raw_force[5].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
92,observation.state,hand_tactile_sensor_0.raw_force_5.fy,tactile sensor 0 raw distributed force raw_idx 5 fy,xhand SDK sensor_data[0].raw_force[5].fy,,"measured sensor value, unless fallback",,,,state[92]=sensor_data[0].raw_force[5].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
93,observation.state,hand_tactile_sensor_0.raw_force_5.fz,tactile sensor 0 raw distributed force raw_idx 5 fz,xhand SDK sensor_data[0].raw_force[5].fz,,"measured sensor value, unless fallback",,,,state[93]=sensor_data[0].raw_force[5].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
94,observation.state,hand_tactile_sensor_0.raw_force_6.fx,tactile sensor 0 raw distributed force raw_idx 6 fx,xhand SDK sensor_data[0].raw_force[6].fx,,"measured sensor value, unless fallback",,,,state[94]=sensor_data[0].raw_force[6].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
95,observation.state,hand_tactile_sensor_0.raw_force_6.fy,tactile sensor 0 raw distributed force raw_idx 6 fy,xhand SDK sensor_data[0].raw_force[6].fy,,"measured sensor value, unless fallback",,,,state[95]=sensor_data[0].raw_force[6].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
96,observation.state,hand_tactile_sensor_0.raw_force_6.fz,tactile sensor 0 raw distributed force raw_idx 6 fz,xhand SDK sensor_data[0].raw_force[6].fz,,"measured sensor value, unless fallback",,,,state[96]=sensor_data[0].raw_force[6].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
97,observation.state,hand_tactile_sensor_0.raw_force_7.fx,tactile sensor 0 raw distributed force raw_idx 7 fx,xhand SDK sensor_data[0].raw_force[7].fx,,"measured sensor value, unless fallback",,,,state[97]=sensor_data[0].raw_force[7].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
98,observation.state,hand_tactile_sensor_0.raw_force_7.fy,tactile sensor 0 raw distributed force raw_idx 7 fy,xhand SDK sensor_data[0].raw_force[7].fy,,"measured sensor value, unless fallback",,,,state[98]=sensor_data[0].raw_force[7].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
99,observation.state,hand_tactile_sensor_0.raw_force_7.fz,tactile sensor 0 raw distributed force raw_idx 7 fz,xhand SDK sensor_data[0].raw_force[7].fz,,"measured sensor value, unless fallback",,,,state[99]=sensor_data[0].raw_force[7].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
100,observation.state,hand_tactile_sensor_0.raw_force_8.fx,tactile sensor 0 raw distributed force raw_idx 8 fx,xhand SDK sensor_data[0].raw_force[8].fx,,"measured sensor value, unless fallback",,,,state[100]=sensor_data[0].raw_force[8].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
101,observation.state,hand_tactile_sensor_0.raw_force_8.fy,tactile sensor 0 raw distributed force raw_idx 8 fy,xhand SDK sensor_data[0].raw_force[8].fy,,"measured sensor value, unless fallback",,,,state[101]=sensor_data[0].raw_force[8].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
102,observation.state,hand_tactile_sensor_0.raw_force_8.fz,tactile sensor 0 raw distributed force raw_idx 8 fz,xhand SDK sensor_data[0].raw_force[8].fz,,"measured sensor value, unless fallback",,,,state[102]=sensor_data[0].raw_force[8].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
103,observation.state,hand_tactile_sensor_0.raw_force_9.fx,tactile sensor 0 raw distributed force raw_idx 9 fx,xhand SDK sensor_data[0].raw_force[9].fx,,"measured sensor value, unless fallback",,,,state[103]=sensor_data[0].raw_force[9].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
104,observation.state,hand_tactile_sensor_0.raw_force_9.fy,tactile sensor 0 raw distributed force raw_idx 9 fy,xhand SDK sensor_data[0].raw_force[9].fy,,"measured sensor value, unless fallback",,,,state[104]=sensor_data[0].raw_force[9].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
105,observation.state,hand_tactile_sensor_0.raw_force_9.fz,tactile sensor 0 raw distributed force raw_idx 9 fz,xhand SDK sensor_data[0].raw_force[9].fz,,"measured sensor value, unless fallback",,,,state[105]=sensor_data[0].raw_force[9].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
106,observation.state,hand_tactile_sensor_0.raw_force_10.fx,tactile sensor 0 raw distributed force raw_idx 10 fx,xhand SDK sensor_data[0].raw_force[10].fx,,"measured sensor value, unless fallback",,,,state[106]=sensor_data[0].raw_force[10].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
107,observation.state,hand_tactile_sensor_0.raw_force_10.fy,tactile sensor 0 raw distributed force raw_idx 10 fy,xhand SDK sensor_data[0].raw_force[10].fy,,"measured sensor value, unless fallback",,,,state[107]=sensor_data[0].raw_force[10].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
108,observation.state,hand_tactile_sensor_0.raw_force_10.fz,tactile sensor 0 raw distributed force raw_idx 10 fz,xhand SDK sensor_data[0].raw_force[10].fz,,"measured sensor value, unless fallback",,,,state[108]=sensor_data[0].raw_force[10].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
109,observation.state,hand_tactile_sensor_0.raw_force_11.fx,tactile sensor 0 raw distributed force raw_idx 11 fx,xhand SDK sensor_data[0].raw_force[11].fx,,"measured sensor value, unless fallback",,,,state[109]=sensor_data[0].raw_force[11].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
110,observation.state,hand_tactile_sensor_0.raw_force_11.fy,tactile sensor 0 raw distributed force raw_idx 11 fy,xhand SDK sensor_data[0].raw_force[11].fy,,"measured sensor value, unless fallback",,,,state[110]=sensor_data[0].raw_force[11].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
111,observation.state,hand_tactile_sensor_0.raw_force_11.fz,tactile sensor 0 raw distributed force raw_idx 11 fz,xhand SDK sensor_data[0].raw_force[11].fz,,"measured sensor value, unless fallback",,,,state[111]=sensor_data[0].raw_force[11].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
112,observation.state,hand_tactile_sensor_0.raw_force_12.fx,tactile sensor 0 raw distributed force raw_idx 12 fx,xhand SDK sensor_data[0].raw_force[12].fx,,"measured sensor value, unless fallback",,,,state[112]=sensor_data[0].raw_force[12].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
113,observation.state,hand_tactile_sensor_0.raw_force_12.fy,tactile sensor 0 raw distributed force raw_idx 12 fy,xhand SDK sensor_data[0].raw_force[12].fy,,"measured sensor value, unless fallback",,,,state[113]=sensor_data[0].raw_force[12].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
114,observation.state,hand_tactile_sensor_0.raw_force_12.fz,tactile sensor 0 raw distributed force raw_idx 12 fz,xhand SDK sensor_data[0].raw_force[12].fz,,"measured sensor value, unless fallback",,,,state[114]=sensor_data[0].raw_force[12].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
115,observation.state,hand_tactile_sensor_0.raw_force_13.fx,tactile sensor 0 raw distributed force raw_idx 13 fx,xhand SDK sensor_data[0].raw_force[13].fx,,"measured sensor value, unless fallback",,,,state[115]=sensor_data[0].raw_force[13].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
116,observation.state,hand_tactile_sensor_0.raw_force_13.fy,tactile sensor 0 raw distributed force raw_idx 13 fy,xhand SDK sensor_data[0].raw_force[13].fy,,"measured sensor value, unless fallback",,,,state[116]=sensor_data[0].raw_force[13].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
117,observation.state,hand_tactile_sensor_0.raw_force_13.fz,tactile sensor 0 raw distributed force raw_idx 13 fz,xhand SDK sensor_data[0].raw_force[13].fz,,"measured sensor value, unless fallback",,,,state[117]=sensor_data[0].raw_force[13].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
118,observation.state,hand_tactile_sensor_0.raw_force_14.fx,tactile sensor 0 raw distributed force raw_idx 14 fx,xhand SDK sensor_data[0].raw_force[14].fx,,"measured sensor value, unless fallback",,,,state[118]=sensor_data[0].raw_force[14].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
119,observation.state,hand_tactile_sensor_0.raw_force_14.fy,tactile sensor 0 raw distributed force raw_idx 14 fy,xhand SDK sensor_data[0].raw_force[14].fy,,"measured sensor value, unless fallback",,,,state[119]=sensor_data[0].raw_force[14].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
120,observation.state,hand_tactile_sensor_0.raw_force_14.fz,tactile sensor 0 raw distributed force raw_idx 14 fz,xhand SDK sensor_data[0].raw_force[14].fz,,"measured sensor value, unless fallback",,,,state[120]=sensor_data[0].raw_force[14].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
121,observation.state,hand_tactile_sensor_0.raw_force_15.fx,tactile sensor 0 raw distributed force raw_idx 15 fx,xhand SDK sensor_data[0].raw_force[15].fx,,"measured sensor value, unless fallback",,,,state[121]=sensor_data[0].raw_force[15].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
122,observation.state,hand_tactile_sensor_0.raw_force_15.fy,tactile sensor 0 raw distributed force raw_idx 15 fy,xhand SDK sensor_data[0].raw_force[15].fy,,"measured sensor value, unless fallback",,,,state[122]=sensor_data[0].raw_force[15].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
123,observation.state,hand_tactile_sensor_0.raw_force_15.fz,tactile sensor 0 raw distributed force raw_idx 15 fz,xhand SDK sensor_data[0].raw_force[15].fz,,"measured sensor value, unless fallback",,,,state[123]=sensor_data[0].raw_force[15].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
124,observation.state,hand_tactile_sensor_0.raw_force_16.fx,tactile sensor 0 raw distributed force raw_idx 16 fx,xhand SDK sensor_data[0].raw_force[16].fx,,"measured sensor value, unless fallback",,,,state[124]=sensor_data[0].raw_force[16].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
125,observation.state,hand_tactile_sensor_0.raw_force_16.fy,tactile sensor 0 raw distributed force raw_idx 16 fy,xhand SDK sensor_data[0].raw_force[16].fy,,"measured sensor value, unless fallback",,,,state[125]=sensor_data[0].raw_force[16].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
126,observation.state,hand_tactile_sensor_0.raw_force_16.fz,tactile sensor 0 raw distributed force raw_idx 16 fz,xhand SDK sensor_data[0].raw_force[16].fz,,"measured sensor value, unless fallback",,,,state[126]=sensor_data[0].raw_force[16].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
127,observation.state,hand_tactile_sensor_0.raw_force_17.fx,tactile sensor 0 raw distributed force raw_idx 17 fx,xhand SDK sensor_data[0].raw_force[17].fx,,"measured sensor value, unless fallback",,,,state[127]=sensor_data[0].raw_force[17].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
128,observation.state,hand_tactile_sensor_0.raw_force_17.fy,tactile sensor 0 raw distributed force raw_idx 17 fy,xhand SDK sensor_data[0].raw_force[17].fy,,"measured sensor value, unless fallback",,,,state[128]=sensor_data[0].raw_force[17].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
129,observation.state,hand_tactile_sensor_0.raw_force_17.fz,tactile sensor 0 raw distributed force raw_idx 17 fz,xhand SDK sensor_data[0].raw_force[17].fz,,"measured sensor value, unless fallback",,,,state[129]=sensor_data[0].raw_force[17].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
130,observation.state,hand_tactile_sensor_0.raw_force_18.fx,tactile sensor 0 raw distributed force raw_idx 18 fx,xhand SDK sensor_data[0].raw_force[18].fx,,"measured sensor value, unless fallback",,,,state[130]=sensor_data[0].raw_force[18].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
131,observation.state,hand_tactile_sensor_0.raw_force_18.fy,tactile sensor 0 raw distributed force raw_idx 18 fy,xhand SDK sensor_data[0].raw_force[18].fy,,"measured sensor value, unless fallback",,,,state[131]=sensor_data[0].raw_force[18].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
132,observation.state,hand_tactile_sensor_0.raw_force_18.fz,tactile sensor 0 raw distributed force raw_idx 18 fz,xhand SDK sensor_data[0].raw_force[18].fz,,"measured sensor value, unless fallback",,,,state[132]=sensor_data[0].raw_force[18].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
133,observation.state,hand_tactile_sensor_0.raw_force_19.fx,tactile sensor 0 raw distributed force raw_idx 19 fx,xhand SDK sensor_data[0].raw_force[19].fx,,"measured sensor value, unless fallback",,,,state[133]=sensor_data[0].raw_force[19].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
134,observation.state,hand_tactile_sensor_0.raw_force_19.fy,tactile sensor 0 raw distributed force raw_idx 19 fy,xhand SDK sensor_data[0].raw_force[19].fy,,"measured sensor value, unless fallback",,,,state[134]=sensor_data[0].raw_force[19].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
135,observation.state,hand_tactile_sensor_0.raw_force_19.fz,tactile sensor 0 raw distributed force raw_idx 19 fz,xhand SDK sensor_data[0].raw_force[19].fz,,"measured sensor value, unless fallback",,,,state[135]=sensor_data[0].raw_force[19].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
136,observation.state,hand_tactile_sensor_0.raw_force_20.fx,tactile sensor 0 raw distributed force raw_idx 20 fx,xhand SDK sensor_data[0].raw_force[20].fx,,"measured sensor value, unless fallback",,,,state[136]=sensor_data[0].raw_force[20].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
137,observation.state,hand_tactile_sensor_0.raw_force_20.fy,tactile sensor 0 raw distributed force raw_idx 20 fy,xhand SDK sensor_data[0].raw_force[20].fy,,"measured sensor value, unless fallback",,,,state[137]=sensor_data[0].raw_force[20].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
